,year,Race_url,stage,stage_url,stage_type,profile_icon,stage_winner,stage_winner_url,stage_winner_time,stage_distance,stage_vertical_meters,gc_leader,gc_leader_url,gc_stage_time
470,2007,race/tour-de-france/2007,Gent,https://www.procyclingstats.com/race/tour-de-france/2007/stage-2,RR,p1,{'rider_name': 'STEEGMANS Gert'},{'rider_url': 'rider/gert-steegmans'},{'time': '3:48:22'},168.5,337.0,{'rider_name': 'CANCELLARA Fabian'},{'rider_url': 'rider/fabian-cancellara'},3:48:22
471,2007,race/tour-de-france/2007,Compiegne,https://www.procyclingstats.com/race/tour-de-france/2007/stage-3,RR,p1,{'rider_name': 'CANCELLARA Fabian'},{'rider_url': 'rider/fabian-cancellara'},{'time': '6:36:15'},236.5,1397.0,{'rider_name': 'CANCELLARA Fabian'},{'rider_url': 'rider/fabian-cancellara'},6:36:15
472,2007,race/tour-de-france/2007,Joigny,https://www.procyclingstats.com/race/tour-de-france/2007/stage-4,RR,p1,{'rider_name': 'HUSHOVD Thor'},{'rider_url': 'rider/thor-hushovd'},{'time': '4:37:47'},193.0,1652.0,{'rider_name': 'CANCELLARA Fabian'},{'rider_url': 'rider/fabian-cancellara'},4:37:47
473,2007,race/tour-de-france/2007,Autun,https://www.procyclingstats.com/race/tour-de-france/2007/stage-5,RR,p2,{'rider_name': 'POZZATO Filippo'},{'rider_url': 'rider/filippo-pozzato'},{'time': '4:39:01'},182.5,2703.0,{'rider_name': 'CANCELLARA Fabian'},{'rider_url': 'rider/fabian-cancellara'},4:39:01
474,2007,race/tour-de-france/2007,Bourg-en-Bresse,https://www.procyclingstats.com/race/tour-de-france/2007/stage-6,RR,p1,{'rider_name': 'BOONEN Tom'},{'rider_url': 'rider/tom-boonen'},{'time': '5:20:59'},199.5,1484.0,{'rider_name': 'CANCELLARA Fabian'},{'rider_url': 'rider/fabian-cancellara'},5:20:59
475,2007,race/tour-de-france/2007,Le Grand Bornand,https://www.procyclingstats.com/race/tour-de-france/2007/stage-7,RR,p4,{'rider_name': 'GERDEMANN Linus'},{'rider_url': 'rider/linus-gerdemann'},{'time': '4:53:13'},197.5,3250.0,{'rider_name': 'GERDEMANN Linus'},{'rider_url': 'rider/linus-gerdemann'},4:53:13
476,2007,race/tour-de-france/2007,Tignes,https://www.procyclingstats.com/race/tour-de-france/2007/stage-8,RR,p5,{'rider_name': 'RASMUSSEN Michael'},{'rider_url': 'rider/michael-rasmussen'},{'time': '4:49:40'},165.0,4933.0,{'rider_name': 'RASMUSSEN Michael'},{'rider_url': 'rider/michael-rasmussen'},4:49:40
477,2007,race/tour-de-france/2007,Briançon,https://www.procyclingstats.com/race/tour-de-france/2007/stage-9,RR,p4,{'rider_name': 'SOLER Juan Mauricio'},{'rider_url': 'rider/juan-mauricio-soler-hernandez'},{'time': '4:14:24'},159.5,3458.0,{'rider_name': 'RASMUSSEN Michael'},{'rider_url': 'rider/michael-rasmussen'},4:15:06
478,2007,race/tour-de-france/2007,Marseille,https://www.procyclingstats.com/race/tour-de-france/2007/stage-10,RR,p2,{'rider_name': 'VASSEUR Cédric'},{'rider_url': 'rider/cedric-vasseur'},{'time': '5:20:24'},229.5,1917.0,{'rider_name': 'RASMUSSEN Michael'},{'rider_url': 'rider/michael-rasmussen'},5:31:00
479,2007,race/tour-de-france/2007,Montpellier,https://www.procyclingstats.com/race/tour-de-france/2007/stage-11,RR,p1,{'rider_name': 'HUNTER Robert'},{'rider_url': 'rider/robert-hunter'},{'time': '3:47:50'},182.5,854.0,{'rider_name': 'RASMUSSEN Michael'},{'rider_url': 'rider/michael-rasmussen'},3:47:50
480,2007,race/tour-de-france/2007,Castres,https://www.procyclingstats.com/race/tour-de-france/2007/stage-12,RR,p4,{'rider_name': 'BOONEN Tom'},{'rider_url': 'rider/tom-boonen'},{'time': '4:25:32'},178.5,2337.0,{'rider_name': 'RASMUSSEN Michael'},{'rider_url': 'rider/michael-rasmussen'},4:25:32
481,2007,race/tour-de-france/2007,Albi,https://www.procyclingstats.com/race/tour-de-france/2007/stage-13,ITT,p2,{'rider_name': 'VINOKOUROV Alexandre'},{'rider_url': 'rider/alexandre-vinokourov'},{'time': '1:06:34'},54.0,533.0,{'rider_name': 'RASMUSSEN Michael'},{'rider_url': 'rider/michael-rasmussen'},1:09:29
482,2007,race/tour-de-france/2007,Albi,https://www.procyclingstats.com/race/tour-de-france/2007/stage-13,ITT,p2,{'rider_name': 'VINOKOUROV Alexandre'},{'rider_url': 'rider/alexandre-vinokourov'},{'time': '1:06:34'},54.0,533.0,{'rider_name': 'RASMUSSEN Michael'},{'rider_url': 'rider/michael-rasmussen'},1:09:29
483,2007,race/tour-de-france/2007,Plateau-de-Beille,https://www.procyclingstats.com/race/tour-de-france/2007/stage-14,RR,p5,{'rider_name': 'CONTADOR Alberto'},{'rider_url': 'rider/alberto-contador'},{'time': '5:25:48'},197.0,4370.0,{'rider_name': 'RASMUSSEN Michael'},{'rider_url': 'rider/michael-rasmussen'},5:25:48
484,2007,race/tour-de-france/2007,Loudenvielle-Le-Louron,https://www.procyclingstats.com/race/tour-de-france/2007/stage-15,RR,p4,{'rider_name': 'VINOKOUROV Alexandre'},{'rider_url': 'rider/alexandre-vinokourov'},{'time': '5:34:28'},196.0,5445.0,{'rider_name': 'RASMUSSEN Michael'},{'rider_url': 'rider/michael-rasmussen'},5:39:59
485,2007,race/tour-de-france/2007,Loudenvielle-Le-Louron,https://www.procyclingstats.com/race/tour-de-france/2007/stage-15,RR,p4,{'rider_name': 'VINOKOUROV Alexandre'},{'rider_url': 'rider/alexandre-vinokourov'},{'time': '5:34:28'},196.0,5445.0,{'rider_name': 'RASMUSSEN Michael'},{'rider_url': 'rider/michael-rasmussen'},5:39:59
486,2007,race/tour-de-france/2007,Gourette - Col d'Aubisque,https://www.procyclingstats.com/race/tour-de-france/2007/stage-16,RR,p5,{'rider_name': 'RASMUSSEN Michael'},{'rider_url': 'rider/michael-rasmussen'},{'time': '6:23:21'},218.5,6031.0,{'rider_name': 'RASMUSSEN Michael'},{'rider_url': 'rider/michael-rasmussen'},6:23:21
487,2007,race/tour-de-france/2007,Castelsarrasin,https://www.procyclingstats.com/race/tour-de-france/2007/stage-17,RR,p2,{'rider_name': 'BENNATI Daniele'},{'rider_url': 'rider/daniele-bennati'},{'time': '4:14:04'},188.5,1734.0,{'rider_name': 'CONTADOR Alberto'},{'rider_url': 'rider/alberto-contador'},4:23:43
488,2007,race/tour-de-france/2007,Angoulême,https://www.procyclingstats.com/race/tour-de-france/2007/stage-18,RR,p2,{'rider_name': 'CASAR Sandy'},{'rider_url': 'rider/sandy-casar'},{'time': '5:13:31'},211.0,1938.0,{'rider_name': 'CONTADOR Alberto'},{'rider_url': 'rider/alberto-contador'},5:22:08
489,2007,race/tour-de-france/2007,Angoulême,https://www.procyclingstats.com/race/tour-de-france/2007/stage-19,ITT,p1,{'rider_name': 'LEIPHEIMER Levi'},{'rider_url': 'rider/levi-leipheimer'},{'time': '1:02:44'},55.5,480.0,{'rider_name': 'CONTADOR Alberto'},{'rider_url': 'rider/alberto-contador'},1:05:02
490,2007,race/tour-de-france/2007,Paris,https://www.procyclingstats.com/race/tour-de-france/2007/stage-20,RR,p1,{'rider_name': 'BENNATI Daniele'},{'rider_url': 'rider/daniele-bennati'},{'time': '3:51:03'},146.0,796.0,{'rider_name': 'CONTADOR Alberto'},{'rider_url': 'rider/alberto-contador'},3:51:08
491,2008,race/tour-de-france/2008,Plumelec,https://www.procyclingstats.com/race/tour-de-france/2008/stage-1,RR,p3,{'rider_name': 'VALVERDE Alejandro'},{'rider_url': 'rider/alejandro-valverde'},{'time': '4:36:07'},197.5,2324.0,{'rider_name': 'VALVERDE Alejandro'},{'rider_url': 'rider/alejandro-valverde'},4:36:07
492,2008,race/tour-de-france/2008,Saint-Brieuc,https://www.procyclingstats.com/race/tour-de-france/2008/stage-2,RR,p3,{'rider_name': 'HUSHOVD Thor'},{'rider_url': 'rider/thor-hushovd'},{'time': '3:45:13'},164.5,1888.0,{'rider_name': 'VALVERDE Alejandro'},{'rider_url': 'rider/alejandro-valverde'},3:45:13
493,2008,race/tour-de-france/2008,Nantes,https://www.procyclingstats.com/race/tour-de-france/2008/stage-3,RR,p1,{'rider_name': 'DUMOULIN Samuel'},{'rider_url': 'rider/samuel-dumoulin'},{'time': '5:05:27'},208.0,1507.0,{'rider_name': 'FEILLU Romain'},{'rider_url': 'rider/romain-feillu'},5:05:27
494,2008,race/tour-de-france/2008,Cholet,https://www.procyclingstats.com/race/tour-de-france/2008/stage-4,ITT,p1,{'rider_name': 'SCHUMACHER Stefan'},{'rider_url': 'rider/stefan-schumacher'},{'time': '0:35:44'},29.5,338.0,{'rider_name': 'SCHUMACHER Stefan'},{'rider_url': 'rider/stefan-schumacher'},0:35:44
495,2008,race/tour-de-france/2008,Cholet,https://www.procyclingstats.com/race/tour-de-france/2008/stage-4,ITT,p1,{'rider_name': 'SCHUMACHER Stefan'},{'rider_url': 'rider/stefan-schumacher'},{'time': '0:35:44'},29.5,338.0,{'rider_name': 'SCHUMACHER Stefan'},{'rider_url': 'rider/stefan-schumacher'},0:35:44
496,2008,race/tour-de-france/2008,Châteauroux,https://www.procyclingstats.com/race/tour-de-france/2008/stage-5,RR,p1,{'rider_name': 'CAVENDISH Mark'},{'rider_url': 'rider/mark-cavendish'},{'time': '5:27:52'},232.0,1299.0,{'rider_name': 'SCHUMACHER Stefan'},{'rider_url': 'rider/stefan-schumacher'},5:27:52
497,2008,race/tour-de-france/2008,Super Besse,https://www.procyclingstats.com/race/tour-de-france/2008/stage-6,RR,p5,{'rider_name': 'RICCÒ Riccardo'},{'rider_url': 'rider/riccardo-ricco'},{'time': '4:57:52'},195.5,3280.0,{'rider_name': 'KIRCHEN Kim'},{'rider_url': 'rider/kim-kirchen'},4:57:56
498,2008,race/tour-de-france/2008,Super Besse,https://www.procyclingstats.com/race/tour-de-france/2008/stage-6,RR,p5,{'rider_name': 'RICCÒ Riccardo'},{'rider_url': 'rider/riccardo-ricco'},{'time': '4:57:52'},195.5,3280.0,{'rider_name': 'KIRCHEN Kim'},{'rider_url': 'rider/kim-kirchen'},4:57:56
499,2008,race/tour-de-france/2008,Aurillac,https://www.procyclingstats.com/race/tour-de-france/2008/stage-7,RR,p4,{'rider_name': 'SÁNCHEZ Luis León'},{'rider_url': 'rider/luis-leon-sanchez'},{'time': '3:52:53'},159.0,2431.0,{'rider_name': 'KIRCHEN Kim'},{'rider_url': 'rider/kim-kirchen'},3:52:59
500,2008,race/tour-de-france/2008,Toulouse,https://www.procyclingstats.com/race/tour-de-france/2008/stage-8,RR,p2,{'rider_name': 'CAVENDISH Mark'},{'rider_url': 'rider/mark-cavendish'},{'time': '4:02:54'},172.5,1892.0,{'rider_name': 'KIRCHEN Kim'},{'rider_url': 'rider/kim-kirchen'},4:02:54
501,2008,race/tour-de-france/2008,Bagnères de Bigorre,https://www.procyclingstats.com/race/tour-de-france/2008/stage-9,RR,p4,{'rider_name': 'RICCÒ Riccardo'},{'rider_url': 'rider/riccardo-ricco'},{'time': '5:39:28'},224.0,3778.0,{'rider_name': 'KIRCHEN Kim'},{'rider_url': 'rider/kim-kirchen'},5:40:45
502,2008,race/tour-de-france/2008,Bagnères de Bigorre,https://www.procyclingstats.com/race/tour-de-france/2008/stage-9,RR,p4,{'rider_name': 'RICCÒ Riccardo'},{'rider_url': 'rider/riccardo-ricco'},{'time': '5:39:28'},224.0,3778.0,{'rider_name': 'KIRCHEN Kim'},{'rider_url': 'rider/kim-kirchen'},5:40:45
503,2008,race/tour-de-france/2008,Hautacam,https://www.procyclingstats.com/race/tour-de-france/2008/stage-10,RR,p5,{'rider_name': 'PIEPOLI Leonardo'},{'rider_url': 'rider/leonardo-piepoli'},{'time': '4:19:27'},156.0,3794.0,{'rider_name': 'EVANS Cadel'},{'rider_url': 'rider/cadel-evans'},4:21:44
504,2008,race/tour-de-france/2008,Hautacam,https://www.procyclingstats.com/race/tour-de-france/2008/stage-10,RR,p5,{'rider_name': 'PIEPOLI Leonardo'},{'rider_url': 'rider/leonardo-piepoli'},{'time': '4:19:27'},156.0,3794.0,{'rider_name': 'EVANS Cadel'},{'rider_url': 'rider/cadel-evans'},4:21:44
505,2008,race/tour-de-france/2008,Foix,https://www.procyclingstats.com/race/tour-de-france/2008/stage-11,RR,p4,{'rider_name': 'ARVESEN Kurt-Asle'},{'rider_url': 'rider/kurt-asle-arvesen'},{'time': '3:58:13'},167.5,2863.0,{'rider_name': 'EVANS Cadel'},{'rider_url': 'rider/cadel-evans'},4:13:04
506,2008,race/tour-de-france/2008,Narbonne,https://www.procyclingstats.com/race/tour-de-france/2008/stage-12,RR,p1,{'rider_name': 'CAVENDISH Mark'},{'rider_url': 'rider/mark-cavendish'},{'time': '3:40:52'},168.5,1197.0,{'rider_name': 'EVANS Cadel'},{'rider_url': 'rider/cadel-evans'},3:40:52
507,2008,race/tour-de-france/2008,Nîmes,https://www.procyclingstats.com/race/tour-de-france/2008/stage-13,RR,p1,{'rider_name': 'CAVENDISH Mark'},{'rider_url': 'rider/mark-cavendish'},{'time': '4:25:42'},182.0,1405.0,{'rider_name': 'EVANS Cadel'},{'rider_url': 'rider/cadel-evans'},4:25:42
508,2008,race/tour-de-france/2008,Digne-les-Bains,https://www.procyclingstats.com/race/tour-de-france/2008/stage-14,RR,p2,{'rider_name': 'FREIRE Óscar'},{'rider_url': 'rider/oscar-freire'},{'time': '4:13:08'},194.5,1726.0,{'rider_name': 'EVANS Cadel'},{'rider_url': 'rider/cadel-evans'},4:13:08
509,2008,race/tour-de-france/2008,Prato Nevoso,https://www.procyclingstats.com/race/tour-de-france/2008/stage-15,RR,p5,{'rider_name': 'GERRANS Simon'},{'rider_url': 'rider/simon-gerrans'},{'time': '4:50:44'},183.0,3739.0,{'rider_name': 'SCHLECK Fränk'},{'rider_url': 'rider/frank-schleck'},4:55:25
510,2008,race/tour-de-france/2008,Jausiers,https://www.procyclingstats.com/race/tour-de-france/2008/stage-16,RR,p4,{'rider_name': 'DESSEL Cyril'},{'rider_url': 'rider/cyril-dessel'},{'time': '4:31:27'},157.0,4174.0,{'rider_name': 'SCHLECK Fränk'},{'rider_url': 'rider/frank-schleck'},4:32:55
511,2008,race/tour-de-france/2008,l'Alpe d'Huez,https://www.procyclingstats.com/race/tour-de-france/2008/stage-17,RR,p5,{'rider_name': 'SASTRE Carlos'},{'rider_url': 'rider/carlos-sastre'},{'time': '6:07:58'},210.5,5405.0,{'rider_name': 'SASTRE Carlos'},{'rider_url': 'rider/carlos-sastre'},6:07:58
512,2008,race/tour-de-france/2008,Saint-Etienne,https://www.procyclingstats.com/race/tour-de-france/2008/stage-18,RR,p4,{'rider_name': 'BURGHARDT Marcus'},{'rider_url': 'rider/marcus-burghardt'},{'time': '4:30:21'},196.5,1905.0,{'rider_name': 'SASTRE Carlos'},{'rider_url': 'rider/carlos-sastre'},4:37:11
513,2008,race/tour-de-france/2008,Montluçon,https://www.procyclingstats.com/race/tour-de-france/2008/stage-19,RR,p1,{'rider_name': 'CHAVANEL Sylvain'},{'rider_url': 'rider/sylvain-chavanel'},{'time': '3:37:09'},165.5,1814.0,{'rider_name': 'SASTRE Carlos'},{'rider_url': 'rider/carlos-sastre'},3:38:22
514,2008,race/tour-de-france/2008,Saint-Amand-Montrond,https://www.procyclingstats.com/race/tour-de-france/2008/stage-20,ITT,p1,{'rider_name': 'SCHUMACHER Stefan'},{'rider_url': 'rider/stefan-schumacher'},{'time': '1:03:50'},53.0,408.0,{'rider_name': 'SASTRE Carlos'},{'rider_url': 'rider/carlos-sastre'},1:06:24
515,2008,race/tour-de-france/2008,Saint-Amand-Montrond,https://www.procyclingstats.com/race/tour-de-france/2008/stage-20,ITT,p1,{'rider_name': 'SCHUMACHER Stefan'},{'rider_url': 'rider/stefan-schumacher'},{'time': '1:03:50'},53.0,408.0,{'rider_name': 'SASTRE Carlos'},{'rider_url': 'rider/carlos-sastre'},1:06:24
516,2008,race/tour-de-france/2008,Paris,https://www.procyclingstats.com/race/tour-de-france/2008/stage-21,RR,p1,{'rider_name': 'STEEGMANS Gert'},{'rider_url': 'rider/gert-steegmans'},{'time': '3:51:38'},143.0,807.0,{'rider_name': 'SASTRE Carlos'},{'rider_url': 'rider/carlos-sastre'},3:51:52
517,2009,race/tour-de-france/2009,Monaco,https://www.procyclingstats.com/race/tour-de-france/2009/stage-1,ITT,p1,{'rider_name': 'CANCELLARA Fabian'},{'rider_url': 'rider/fabian-cancellara'},{'time': '0:19:32'},15.5,316.0,{'rider_name': 'CANCELLARA Fabian'},{'rider_url': 'rider/fabian-cancellara'},0:19:32
518,2009,race/tour-de-france/2009,Brignoles,https://www.procyclingstats.com/race/tour-de-france/2009/stage-2,RR,p2,{'rider_name': 'CAVENDISH Mark'},{'rider_url': 'rider/mark-cavendish'},{'time': '4:30:02'},187.0,2387.0,{'rider_name': 'CANCELLARA Fabian'},{'rider_url': 'rider/fabian-cancellara'},4:30:02
519,2009,race/tour-de-france/2009,La Grande-Motte,https://www.procyclingstats.com/race/tour-de-france/2009/stage-3,RR,p1,{'rider_name': 'CAVENDISH Mark'},{'rider_url': 'rider/mark-cavendish'},{'time': '5:01:24'},196.5,987.0,{'rider_name': 'CANCELLARA Fabian'},{'rider_url': 'rider/fabian-cancellara'},5:01:24
520,2009,race/tour-de-france/2009,Perpignan,https://www.procyclingstats.com/race/tour-de-france/2009/stage-5,RR,p1,{'rider_name': 'VOECKLER Thomas'},{'rider_url': 'rider/thomas-voeckler'},{'time': '4:29:35'},196.5,1014.0,{'rider_name': 'CANCELLARA Fabian'},{'rider_url': 'rider/fabian-cancellara'},4:29:42
521,2009,race/tour-de-france/2009,Barcelona,https://www.procyclingstats.com/race/tour-de-france/2009/stage-6,RR,p3,{'rider_name': 'HUSHOVD Thor'},{'rider_url': 'rider/thor-hushovd'},{'time': '4:21:33'},181.5,2227.0,{'rider_name': 'CANCELLARA Fabian'},{'rider_url': 'rider/fabian-cancellara'},4:21:33
522,2009,race/tour-de-france/2009,Andorra Arcalis,https://www.procyclingstats.com/race/tour-de-france/2009/stage-7,RR,p5,{'rider_name': 'FEILLU Brice'},{'rider_url': 'rider/brice-feillu'},{'time': '6:11:31'},224.0,4910.0,{'rider_name': 'NOCENTINI Rinaldo'},{'rider_url': 'rider/rinaldo-nocentini'},6:11:57
523,2009,race/tour-de-france/2009,Saint-Girons,https://www.procyclingstats.com/race/tour-de-france/2009/stage-8,RR,p4,{'rider_name': 'SÁNCHEZ Luis León'},{'rider_url': 'rider/luis-leon-sanchez'},{'time': '4:31:50'},176.5,3582.0,{'rider_name': 'NOCENTINI Rinaldo'},{'rider_url': 'rider/rinaldo-nocentini'},4:33:44
524,2009,race/tour-de-france/2009,Tarbes,https://www.procyclingstats.com/race/tour-de-france/2009/stage-9,RR,p4,{'rider_name': 'FÉDRIGO Pierrick'},{'rider_url': 'rider/pierrick-fedrigo'},{'time': '4:05:31'},160.5,2915.0,{'rider_name': 'NOCENTINI Rinaldo'},{'rider_url': 'rider/rinaldo-nocentini'},4:06:05
525,2009,race/tour-de-france/2009,Issoudun,https://www.procyclingstats.com/race/tour-de-france/2009/stage-10,RR,p2,{'rider_name': 'CAVENDISH Mark'},{'rider_url': 'rider/mark-cavendish'},{'time': '4:46:43'},194.5,2076.0,{'rider_name': 'NOCENTINI Rinaldo'},{'rider_url': 'rider/rinaldo-nocentini'},4:46:43
526,2009,race/tour-de-france/2009,Saint-Fargeau,https://www.procyclingstats.com/race/tour-de-france/2009/stage-11,RR,p1,{'rider_name': 'CAVENDISH Mark'},{'rider_url': 'rider/mark-cavendish'},{'time': '4:17:55'},192.0,1535.0,{'rider_name': 'NOCENTINI Rinaldo'},{'rider_url': 'rider/rinaldo-nocentini'},4:17:55
527,2009,race/tour-de-france/2009,Vittel,https://www.procyclingstats.com/race/tour-de-france/2009/stage-12,RR,p2,{'rider_name': 'SØRENSEN Nicki'},{'rider_url': 'rider/nicki-sorensen'},{'time': '4:52:24'},211.5,2340.0,{'rider_name': 'NOCENTINI Rinaldo'},{'rider_url': 'rider/rinaldo-nocentini'},4:58:22
528,2009,race/tour-de-france/2009,Colmar,https://www.procyclingstats.com/race/tour-de-france/2009/stage-13,RR,p4,{'rider_name': 'HAUSSLER Heinrich'},{'rider_url': 'rider/heinrich-haussler'},{'time': '4:56:26'},200.0,3019.0,{'rider_name': 'NOCENTINI Rinaldo'},{'rider_url': 'rider/rinaldo-nocentini'},5:03:09
529,2009,race/tour-de-france/2009,Besançon,https://www.procyclingstats.com/race/tour-de-france/2009/stage-14,RR,p2,{'rider_name': 'IVANOV Sergei'},{'rider_url': 'rider/sergei-ivanov'},{'time': '4:37:46'},199.0,1709.0,{'rider_name': 'NOCENTINI Rinaldo'},{'rider_url': 'rider/rinaldo-nocentini'},4:43:22
530,2009,race/tour-de-france/2009,Verbier,https://www.procyclingstats.com/race/tour-de-france/2009/stage-15,RR,p5,{'rider_name': 'CONTADOR Alberto'},{'rider_url': 'rider/alberto-contador'},{'time': '5:03:58'},207.5,3659.0,{'rider_name': 'CONTADOR Alberto'},{'rider_url': 'rider/alberto-contador'},5:03:58
531,2009,race/tour-de-france/2009,Bourg-Saint-Maurice,https://www.procyclingstats.com/race/tour-de-france/2009/stage-16,RR,p4,{'rider_name': 'ASTARLOZA Mikel'},{'rider_url': 'rider/mikel-astarloza'},{'time': '4:14:20'},159.0,3895.0,{'rider_name': 'CONTADOR Alberto'},{'rider_url': 'rider/alberto-contador'},4:15:19
532,2009,race/tour-de-france/2009,Bourg-Saint-Maurice,https://www.procyclingstats.com/race/tour-de-france/2009/stage-16,RR,p4,{'rider_name': 'ASTARLOZA Mikel'},{'rider_url': 'rider/mikel-astarloza'},{'time': '4:14:20'},159.0,3895.0,{'rider_name': 'CONTADOR Alberto'},{'rider_url': 'rider/alberto-contador'},4:15:19
533,2009,race/tour-de-france/2009,Le Grand Bornand,https://www.procyclingstats.com/race/tour-de-france/2009/stage-17,RR,p4,{'rider_name': 'SCHLECK Fränk'},{'rider_url': 'rider/frank-schleck'},{'time': '4:53:54'},169.5,4781.0,{'rider_name': 'CONTADOR Alberto'},{'rider_url': 'rider/alberto-contador'},4:53:54
534,2009,race/tour-de-france/2009,Annecy,https://www.procyclingstats.com/race/tour-de-france/2009/stage-18,ITT,p2,{'rider_name': 'CONTADOR Alberto'},{'rider_url': 'rider/alberto-contador'},{'time': '0:48:31'},40.5,344.0,{'rider_name': 'CONTADOR Alberto'},{'rider_url': 'rider/alberto-contador'},0:48:31
535,2009,race/tour-de-france/2009,Aubenas,https://www.procyclingstats.com/race/tour-de-france/2009/stage-19,RR,p4,{'rider_name': 'CAVENDISH Mark'},{'rider_url': 'rider/mark-cavendish'},{'time': '3:50:35'},178.0,1891.0,{'rider_name': 'CONTADOR Alberto'},{'rider_url': 'rider/alberto-contador'},3:50:39
536,2009,race/tour-de-france/2009,Mont Ventoux,https://www.procyclingstats.com/race/tour-de-france/2009/stage-20,RR,p5,{'rider_name': 'GARATE Juan Manuel'},{'rider_url': 'rider/juan-manuel-garate'},{'time': '4:39:21'},167.0,3767.0,{'rider_name': 'CONTADOR Alberto'},{'rider_url': 'rider/alberto-contador'},4:39:59
537,2009,race/tour-de-france/2009,Paris,https://www.procyclingstats.com/race/tour-de-france/2009/stage-21,RR,p1,{'rider_name': 'CAVENDISH Mark'},{'rider_url': 'rider/mark-cavendish'},{'time': '4:02:18'},164.0,521.0,{'rider_name': 'CONTADOR Alberto'},{'rider_url': 'rider/alberto-contador'},4:02:18
538,2010,race/tour-de-france/2010,Rotterdam,https://www.procyclingstats.com/race/tour-de-france/2010/prologue,RR,p1,{'rider_name': 'CANCELLARA Fabian'},{'rider_url': 'rider/fabian-cancellara'},{'time': '0:10:00'},8.9,43.0,{'rider_name': 'CANCELLARA Fabian'},{'rider_url': 'rider/fabian-cancellara'},0:10:00
